L1_L,L1_E_c,L1_E_v,L1_N_D,L1_N_A,L2_L,L2_E_c,L2_E_v,L2_N_D,L2_N_A,L3_L,L3_E_c,L3_E_v,L3_N_D,L3_N_A,MPP,IntSRHn_mean,simulation_id,extraction_timestamp
3.162277660168379e-08,3.8,6.0,1e+21,1e+19,3.5e-07,3.6,5.4,3.162277660168379e+16,3.162277660168379e+16,4.999999999999999e-08,2.8,5.2,2.2360679774997897e+19,1e+21,25.528391814125,2.9030025518894517e+27,sim_0022,2025-09-23T16:24:18.777291
4.999999999999999e-08,3.8,6.0,7.071067811865475e+20,4.999999999999999e+19,2.7999999999999997e-07,3.8,5.5,3.162277660168379e+16,1e+17,3.162277660168379e-08,3.0,5.2,4.999999999999999e+19,7.071067811865475e+20,578.52579124875,1.4337739181485752e+28,sim_0023,2025-09-23T16:24:18.943899
4.999999999999999e-08,3.9,5.8,7.071067811865475e+20,1e+19,2.1e-07,3.6,5.4,3.162277660168379e+16,1e+17,4.999999999999999e-08,3.0,5.2,1e+19,4.9999999999999993e+20,206.27693221125,1.249945138400828e+28,sim_0024,2025-09-23T16:24:19.108743
2.0000000000000004e-08,3.8,6.0,1e+21,4.999999999999999e+19,3.5e-07,3.6,5.6,1e+17,1e+16,3.162277660168379e-08,3.2,5.2,4.999999999999999e+19,1e+21,10.83169697385,2.3621947935281812e+27,sim_0025,2025-09-23T16:24:19.278244
4.999999999999999e-08,4.0,6.0,4.9999999999999993e+20,2.2360679774997897e+19,2.7999999999999997e-07,3.7,5.6,3.162277660168379e+16,3.162277660168379e+16,2.0000000000000004e-08,3.0,5.2,4.999999999999999e+19,7.071067811865475e+20,105.34110902596,3.658502007100633e+30,sim_0026,2025-09-23T16:24:19.443610
3.162277660168379e-08,3.9,5.9,4.9999999999999993e+20,4.999999999999999e+19,2.1e-07,3.8,5.4,3.162277660168379e+16,1e+16,3.162277660168379e-08,3.2,5.2,4.999999999999999e+19,1e+21,713.3713961287501,2.224355829989506e+28,sim_0027,2025-09-23T16:24:19.602078
4.999999999999999e-08,3.9,5.8,4.9999999999999993e+20,1e+19,2.1e-07,3.7,5.5,1e+17,3.162277660168379e+16,3.162277660168379e-08,3.0,5.2,1e+19,1e+21,110.664461069375,1.1171044864682056e+28,sim_0028,2025-09-23T16:24:19.766430
4.999999999999999e-08,3.8,5.9,7.071067811865475e+20,1e+19,3.5e-07,3.8,5.4,1e+16,1e+17,4.999999999999999e-08,3.0,5.2,1e+19,4.9999999999999993e+20,571.69160280875,8.825723928673303e+27,sim_0029,2025-09-23T16:24:19.928663
3.162277660168379e-08,4.0,5.9,7.071067811865475e+20,2.2360679774997897e+19,2.1e-07,3.7,5.5,1e+16,1e+16,2.0000000000000004e-08,2.8,5.2,2.2360679774997897e+19,4.9999999999999993e+20,151.0564962852,5.70633223071307e+29,sim_0030,2025-09-23T16:24:20.093551
3.162277660168379e-08,3.8,6.0,4.9999999999999993e+20,2.2360679774997897e+19,2.1e-07,3.7,5.4,1e+16,3.162277660168379e+16,4.999999999999999e-08,3.0,5.2,2.2360679774997897e+19,4.9999999999999993e+20,68.4559302475,4.749091373037257e+27,sim_0031,2025-09-23T16:24:20.252396
3.162277660168379e-08,4.0,5.8,4.9999999999999993e+20,2.2360679774997897e+19,2.1e-07,3.7,5.5,1e+17,1e+17,3.162277660168379e-08,3.2,5.2,1e+19,4.9999999999999993e+20,149.700400176,1.8512636763443355e+31,sim_0032,2025-09-23T16:24:20.433116
4.999999999999999e-08,3.9,5.8,4.9999999999999993e+20,2.2360679774997897e+19,2.7999999999999997e-07,3.7,5.6,1e+16,1e+16,3.162277660168379e-08,3.0,5.2,2.2360679774997897e+19,7.071067811865475e+20,124.419657822,9.835587183542244e+27,sim_0033,2025-09-23T16:24:20.589467
3.162277660168379e-08,3.8,5.8,1e+21,4.999999999999999e+19,2.7999999999999997e-07,3.7,5.6,1e+16,1e+17,4.999999999999999e-08,3.0,5.2,2.2360679774997897e+19,7.071067811865475e+20,42.50120745525,3.7976017182044713e+27,sim_0034,2025-09-23T16:24:20.744054
3.162277660168379e-08,3.9,5.8,7.071067811865475e+20,4.999999999999999e+19,2.1e-07,3.7,5.4,1e+17,3.162277660168379e+16,3.162277660168379e-08,3.0,5.2,1e+19,1e+21,239.406021865,1.346930265212624e+28,sim_0035,2025-09-23T16:24:20.896061
4.999999999999999e-08,3.8,6.0,7.071067811865475e+20,2.2360679774997897e+19,2.1e-07,3.7,5.6,3.162277660168379e+16,1e+16,2.0000000000000004e-08,3.0,5.2,4.999999999999999e+19,7.071067811865475e+20,14.613195425875,4.160596473525344e+27,sim_0036,2025-09-23T16:24:21.047227
2.0000000000000004e-08,3.9,5.9,4.9999999999999993e+20,2.2360679774997897e+19,3.5e-07,3.6,5.4,1e+17,1e+16,4.999999999999999e-08,3.0,5.2,4.999999999999999e+19,4.9999999999999993e+20,171.57790632375,6.494867616793619e+27,sim_0037,2025-09-23T16:24:21.201062
2.0000000000000004e-08,3.8,6.0,4.9999999999999993e+20,4.999999999999999e+19,3.5e-07,3.8,5.4,3.162277660168379e+16,1e+16,4.999999999999999e-08,3.2,5.2,4.999999999999999e+19,7.071067811865475e+20,626.6816842325001,9.96750672275305e+27,sim_0038,2025-09-23T16:24:21.352973
2.0000000000000004e-08,3.9,5.8,4.9999999999999993e+20,2.2360679774997897e+19,2.7999999999999997e-07,3.7,5.5,1e+16,3.162277660168379e+16,3.162277660168379e-08,3.0,5.2,1e+19,7.071067811865475e+20,117.64906090012501,8.113519089266052e+27,sim_0039,2025-09-23T16:24:21.515281
3.162277660168379e-08,3.8,5.9,1e+21,4.999999999999999e+19,2.7999999999999997e-07,3.7,5.5,3.162277660168379e+16,1e+17,3.162277660168379e-08,3.2,5.2,2.2360679774997897e+19,7.071067811865475e+20,39.882223546375,3.702020459392501e+27,sim_0040,2025-09-23T16:24:21.679280
3.162277660168379e-08,3.8,5.9,1e+21,2.2360679774997897e+19,2.1e-07,3.7,5.6,1e+16,1e+17,3.162277660168379e-08,3.0,5.2,1e+19,7.071067811865475e+20,20.340609011250002,4.487382318787834e+27,sim_0041,2025-09-23T16:24:21.856233
2.0000000000000004e-08,4.0,5.8,4.9999999999999993e+20,4.999999999999999e+19,3.5e-07,3.7,5.4,3.162277660168379e+16,3.162277660168379e+16,3.162277660168379e-08,3.2,5.2,1e+19,7.071067811865475e+20,165.38191234285,2.2535600572520027e+30,sim_0042,2025-09-23T16:24:22.052324
2.0000000000000004e-08,4.0,5.8,7.071067811865475e+20,2.2360679774997897e+19,2.7999999999999997e-07,3.7,5.4,3.162277660168379e+16,1e+16,4.999999999999999e-08,2.8,5.2,2.2360679774997897e+19,4.9999999999999993e+20,164.76448859099997,7.097896807029958e+30,sim_0043,2025-09-23T16:24:22.243393
2.0000000000000004e-08,3.8,5.8,1e+21,1e+19,2.7999999999999997e-07,3.6,5.6,1e+17,3.162277660168379e+16,2.0000000000000004e-08,3.0,5.2,2.2360679774997897e+19,4.9999999999999993e+20,10.3892410282,2.9372769604716517e+27,sim_0044,2025-09-23T16:24:22.398448
2.0000000000000004e-08,3.8,5.8,1e+21,4.999999999999999e+19,2.1e-07,3.8,5.5,1e+16,1e+17,3.162277660168379e-08,3.2,5.2,2.2360679774997897e+19,1e+21,679.90011136375,2.283809612044732e+28,sim_0045,2025-09-23T16:24:22.550586
3.162277660168379e-08,3.9,6.0,1e+21,4.999999999999999e+19,2.1e-07,3.8,5.6,1e+16,1e+16,2.0000000000000004e-08,3.0,5.2,4.999999999999999e+19,1e+21,434.08805089375,1.934303114811364e+28,sim_0046,2025-09-23T16:24:22.708804
3.162277660168379e-08,3.8,5.8,1e+21,2.2360679774997897e+19,2.7999999999999997e-07,3.7,5.4,1e+16,1e+17,3.162277660168379e-08,2.8,5.2,4.999999999999999e+19,4.9999999999999993e+20,82.99151647512501,3.906246126312957e+27,sim_0047,2025-09-23T16:24:22.866179
2.0000000000000004e-08,4.0,5.8,7.071067811865475e+20,4.999999999999999e+19,2.1e-07,3.6,5.6,1e+17,1e+16,4.999999999999999e-08,2.8,5.2,4.999999999999999e+19,4.9999999999999993e+20,178.01106372875,1.9690455296588736e+28,sim_0048,2025-09-23T16:24:23.020737
4.999999999999999e-08,4.0,5.8,7.071067811865475e+20,1e+19,3.5e-07,3.6,5.6,1e+17,1e+16,4.999999999999999e-08,3.2,5.2,1e+19,7.071067811865475e+20,181.54632081875002,1.5032189403822906e+28,sim_0049,2025-09-23T16:24:23.181494
4.999999999999999e-08,3.9,5.9,1e+21,2.2360679774997897e+19,2.7999999999999997e-07,3.6,5.6,1e+17,1e+16,3.162277660168379e-08,2.8,5.2,4.999999999999999e+19,1e+21,116.498550150625,9.55144860430802e+27,sim_0050,2025-09-23T16:24:23.335059
3.162277660168379e-08,4.0,5.8,1e+21,1e+19,2.1e-07,3.7,5.6,1e+16,1e+16,2.0000000000000004e-08,3.0,5.2,2.2360679774997897e+19,4.9999999999999993e+20,182.5057459125,2.343402873611583e+28,sim_0051,2025-09-23T16:24:23.505713
4.999999999999999e-08,3.9,5.9,7.071067811865475e+20,1e+19,2.7999999999999997e-07,3.8,5.4,3.162277660168379e+16,1e+17,2.0000000000000004e-08,2.8,5.2,2.2360679774997897e+19,4.9999999999999993e+20,582.71916550375,1.5687262212327691e+28,sim_0052,2025-09-23T16:24:23.675437
4.999999999999999e-08,3.9,5.8,4.9999999999999993e+20,4.999999999999999e+19,3.5e-07,3.6,5.4,1e+16,1e+16,2.0000000000000004e-08,2.8,5.2,1e+19,7.071067811865475e+20,205.73897896625,8.656626678328572e+27,sim_0053,2025-09-23T16:24:23.835354
4.999999999999999e-08,4.0,5.9,7.071067811865475e+20,4.999999999999999e+19,2.1e-07,3.7,5.5,1e+16,3.162277660168379e+16,4.999999999999999e-08,3.0,5.2,1e+19,4.9999999999999993e+20,141.8118054768,2.2379179985569052e+32,sim_0054,2025-09-23T16:24:23.996559
3.162277660168379e-08,4.0,5.9,7.071067811865475e+20,1e+19,2.7999999999999997e-07,3.6,5.5,1e+16,1e+16,2.0000000000000004e-08,2.8,5.2,4.999999999999999e+19,4.9999999999999993e+20,158.1169769292,2.021152610987518e+30,sim_0055,2025-09-23T16:24:24.164915
4.999999999999999e-08,3.8,5.8,1e+21,1e+19,3.5e-07,3.6,5.4,1e+17,1e+16,2.0000000000000004e-08,2.8,5.2,2.2360679774997897e+19,1e+21,26.279205126125,2.942007435307141e+27,sim_0056,2025-09-23T16:24:24.318142
4.999999999999999e-08,3.9,6.0,1e+21,1e+19,3.5e-07,3.8,5.5,3.162277660168379e+16,1e+17,4.999999999999999e-08,2.8,5.2,2.2360679774997897e+19,4.9999999999999993e+20,264.494136215,9.594434005348712e+27,sim_0057,2025-09-23T16:24:24.468750
3.162277660168379e-08,3.8,5.9,1e+21,2.2360679774997897e+19,2.1e-07,3.6,5.5,1e+16,1e+17,4.999999999999999e-08,3.0,5.2,2.2360679774997897e+19,7.071067811865475e+20,9.625013465350001,3.6755729461136034e+27,sim_0058,2025-09-23T16:24:24.631470
2.0000000000000004e-08,3.8,5.9,4.9999999999999993e+20,2.2360679774997897e+19,2.7999999999999997e-07,3.8,5.5,3.162277660168379e+16,1e+17,2.0000000000000004e-08,3.2,5.2,2.2360679774997897e+19,1e+21,687.09913272375,1.7352049114402079e+28,sim_0059,2025-09-23T16:24:24.789785
2.0000000000000004e-08,4.0,5.9,4.9999999999999993e+20,1e+19,2.1e-07,3.6,5.4,1e+17,1e+16,4.999999999999999e-08,3.0,5.2,1e+19,4.9999999999999993e+20,299.5488268992,3.3245463993196542e+31,sim_0060,2025-09-23T16:24:24.945723
4.999999999999999e-08,4.0,6.0,4.9999999999999993e+20,1e+19,2.1e-07,3.7,5.4,1e+16,3.162277660168379e+16,4.999999999999999e-08,3.0,5.2,2.2360679774997897e+19,7.071067811865475e+20,189.57960814204998,6.957153581863823e+32,sim_0061,2025-09-23T16:24:25.099474
3.162277660168379e-08,3.8,5.9,1e+21,1e+19,2.7999999999999997e-07,3.8,5.5,1e+16,1e+16,4.999999999999999e-08,2.8,5.2,2.2360679774997897e+19,4.9999999999999993e+20,207.7560282708,2.595802261538358e+28,sim_0062,2025-09-23T16:24:25.264068
3.162277660168379e-08,3.9,5.9,7.071067811865475e+20,1e+19,2.1e-07,3.7,5.6,1e+17,3.162277660168379e+16,4.999999999999999e-08,3.2,5.2,1e+19,7.071067811865475e+20,103.796503207375,1.043466119888259e+28,sim_0063,2025-09-23T16:24:25.477957
4.999999999999999e-08,4.0,6.0,4.9999999999999993e+20,4.999999999999999e+19,3.5e-07,3.8,5.5,1e+17,3.162277660168379e+16,2.0000000000000004e-08,3.0,5.2,2.2360679774997897e+19,7.071067811865475e+20,112.51725042558999,2.5816595094767423e+30,sim_0064,2025-09-23T16:24:25.670369
4.999999999999999e-08,4.0,5.9,7.071067811865475e+20,4.999999999999999e+19,3.5e-07,3.8,5.6,1e+16,1e+16,3.162277660168379e-08,2.8,5.2,2.2360679774997897e+19,4.9999999999999993e+20,111.93708203624999,1.916013591053933e+29,sim_0065,2025-09-23T16:24:25.851780
4.999999999999999e-08,3.9,5.8,4.9999999999999993e+20,4.999999999999999e+19,2.1e-07,3.6,5.6,3.162277660168379e+16,3.162277660168379e+16,4.999999999999999e-08,3.2,5.2,1e+19,4.9999999999999993e+20,98.02035137475,1.0618353738240996e+28,sim_0066,2025-09-23T16:24:26.014173
2.0000000000000004e-08,3.9,6.0,4.9999999999999993e+20,2.2360679774997897e+19,3.5e-07,3.6,5.4,1e+16,1e+17,3.162277660168379e-08,2.8,5.2,1e+19,1e+21,184.80250240125,6.522780907292062e+27,sim_0067,2025-09-23T16:24:26.179777
4.999999999999999e-08,3.9,5.8,7.071067811865475e+20,1e+19,2.1e-07,3.7,5.4,1e+16,3.162277660168379e+16,3.162277660168379e-08,2.8,5.2,2.2360679774997897e+19,4.9999999999999993e+20,239.98147485,1.3802588261538065e+28,sim_0068,2025-09-23T16:24:26.350368
3.162277660168379e-08,3.9,6.0,7.071067811865475e+20,2.2360679774997897e+19,2.7999999999999997e-07,3.7,5.6,1e+17,1e+17,3.162277660168379e-08,2.8,5.2,1e+19,7.071067811865475e+20,120.66087776387499,9.046926282998749e+27,sim_0069,2025-09-23T16:24:26.514763
3.162277660168379e-08,4.0,5.8,4.9999999999999993e+20,1e+19,3.5e-07,3.7,5.6,1e+16,1e+17,4.999999999999999e-08,3.0,5.2,4.999999999999999e+19,1e+21,186.5969423425,1.437998160055752e+28,sim_0070,2025-09-23T16:24:26.671295
2.0000000000000004e-08,4.0,6.0,4.9999999999999993e+20,1e+19,3.5e-07,3.8,5.5,3.162277660168379e+16,1e+16,3.162277660168379e-08,3.2,5.2,1e+19,7.071067811865475e+20,164.8708970736,8.745461741254919e+31,sim_0071,2025-09-23T16:24:26.824948
4.999999999999999e-08,3.9,5.8,1e+21,2.2360679774997897e+19,3.5e-07,3.8,5.4,1e+17,1e+16,2.0000000000000004e-08,2.8,5.2,2.2360679774997897e+19,1e+21,477.117354875,1.124232783332989e+28,sim_0072,2025-09-23T16:24:26.977363
3.162277660168379e-08,4.0,6.0,7.071067811865475e+20,4.999999999999999e+19,2.1e-07,3.6,5.6,1e+17,1e+17,3.162277660168379e-08,3.2,5.2,1e+19,4.9999999999999993e+20,145.1177271888,9.254960781697762e+31,sim_0073,2025-09-23T16:24:27.151838
3.162277660168379e-08,4.0,5.9,4.9999999999999993e+20,2.2360679774997897e+19,3.5e-07,3.6,5.4,3.162277660168379e+16,3.162277660168379e+16,2.0000000000000004e-08,2.8,5.2,1e+19,7.071067811865475e+20,184.49444906419998,9.984059191774014e+31,sim_0074,2025-09-23T16:24:27.324130
3.162277660168379e-08,4.0,5.8,7.071067811865475e+20,2.2360679774997897e+19,2.1e-07,3.7,5.4,1e+16,1e+17,3.162277660168379e-08,2.8,5.2,1e+19,7.071067811865475e+20,205.6299912575,2.903495850263602e+31,sim_0075,2025-09-23T16:24:27.507075
4.999999999999999e-08,3.8,5.8,7.071067811865475e+20,1e+19,3.5e-07,3.6,5.5,3.162277660168379e+16,1e+16,2.0000000000000004e-08,3.2,5.2,4.999999999999999e+19,4.9999999999999993e+20,10.20889128935,2.7199230125593043e+27,sim_0076,2025-09-23T16:24:27.671342
2.0000000000000004e-08,3.8,6.0,4.9999999999999993e+20,4.999999999999999e+19,3.5e-07,3.6,5.5,3.162277660168379e+16,1e+17,2.0000000000000004e-08,3.0,5.2,1e+19,1e+21,10.850999438350001,2.234699457047515e+27,sim_0077,2025-09-23T16:24:27.854837
2.0000000000000004e-08,4.0,5.9,1e+21,2.2360679774997897e+19,3.5e-07,3.7,5.4,1e+16,3.162277660168379e+16,4.999999999999999e-08,3.0,5.2,1e+19,4.9999999999999993e+20,244.48269144239998,1.5811492905697188e+30,sim_0078,2025-09-23T16:24:28.016041
4.999999999999999e-08,3.8,5.8,1e+21,1e+19,3.5e-07,3.6,5.5,1e+17,3.162277660168379e+16,2.0000000000000004e-08,3.2,5.2,1e+19,1e+21,10.20938976625,2.711090773010421e+27,sim_0079,2025-09-23T16:24:28.174861
3.162277660168379e-08,4.0,5.8,4.9999999999999993e+20,4.999999999999999e+19,3.5e-07,3.7,5.6,1e+16,1e+17,4.999999999999999e-08,2.8,5.2,2.2360679774997897e+19,4.9999999999999993e+20,186.59821733625,1.4388967080653429e+28,sim_0080,2025-09-23T16:24:28.336631
3.162277660168379e-08,3.9,5.8,1e+21,4.999999999999999e+19,3.5e-07,3.8,5.4,1e+17,1e+17,3.162277660168379e-08,3.2,5.2,2.2360679774997897e+19,1e+21,476.93247679875003,1.0924909335044204e+28,sim_0081,2025-09-23T16:24:28.500889
4.999999999999999e-08,3.9,6.0,1e+21,4.999999999999999e+19,2.7999999999999997e-07,3.8,5.4,3.162277660168379e+16,1e+16,2.0000000000000004e-08,2.8,5.2,2.2360679774997897e+19,7.071067811865475e+20,583.08741878,1.5681225508989203e+28,sim_0082,2025-09-23T16:24:28.667183
4.999999999999999e-08,3.9,5.9,4.9999999999999993e+20,4.999999999999999e+19,3.5e-07,3.7,5.5,3.162277660168379e+16,3.162277660168379e+16,3.162277660168379e-08,2.8,5.2,4.999999999999999e+19,4.9999999999999993e+20,123.756361946125,7.940678271632915e+27,sim_0083,2025-09-23T16:24:28.828422
3.162277660168379e-08,3.8,5.8,4.9999999999999993e+20,4.999999999999999e+19,3.5e-07,3.6,5.5,3.162277660168379e+16,3.162277660168379e+16,2.0000000000000004e-08,3.2,5.2,1e+19,7.071067811865475e+20,10.6104460499,2.526693630790648e+27,sim_0084,2025-09-23T16:24:28.992985
4.999999999999999e-08,4.0,5.8,4.9999999999999993e+20,4.999999999999999e+19,2.1e-07,3.7,5.4,3.162277660168379e+16,3.162277660168379e+16,3.162277660168379e-08,3.2,5.2,1e+19,7.071067811865475e+20,208.82750009454998,1.26691824494758e+32,sim_0085,2025-09-23T16:24:29.157491
3.162277660168379e-08,3.9,5.8,1e+21,1e+19,2.7999999999999997e-07,3.6,5.4,1e+16,1e+16,2.0000000000000004e-08,3.2,5.2,4.999999999999999e+19,4.9999999999999993e+20,219.8913220875,1.0375304472455512e+28,sim_0086,2025-09-23T16:24:29.321667
4.999999999999999e-08,3.8,6.0,1e+21,4.999999999999999e+19,2.7999999999999997e-07,3.7,5.6,1e+16,3.162277660168379e+16,3.162277660168379e-08,2.8,5.2,2.2360679774997897e+19,4.9999999999999993e+20,39.93674433375,3.806898007515553e+27,sim_0087,2025-09-23T16:24:29.482825
4.999999999999999e-08,4.0,5.9,4.9999999999999993e+20,2.2360679774997897e+19,2.7999999999999997e-07,3.8,5.5,1e+16,1e+17,3.162277660168379e-08,2.8,5.2,4.999999999999999e+19,1e+21,114.20447463908998,1.697599272251022e+29,sim_0088,2025-09-23T16:24:29.645536
2.0000000000000004e-08,3.8,6.0,7.071067811865475e+20,1e+19,3.5e-07,3.6,5.4,1e+16,3.162277660168379e+16,4.999999999999999e-08,3.2,5.2,2.2360679774997897e+19,1e+21,25.488439097125003,2.6060210400723525e+27,sim_0089,2025-09-23T16:24:29.800038
2.0000000000000004e-08,4.0,5.8,7.071067811865475e+20,1e+19,3.5e-07,3.8,5.4,1e+16,3.162277660168379e+16,4.999999999999999e-08,3.0,5.2,4.999999999999999e+19,1e+21,258.043347786,2.256597192911859e+31,sim_0090,2025-09-23T16:24:30.041311
2.0000000000000004e-08,4.0,5.8,7.071067811865475e+20,4.999999999999999e+19,3.5e-07,3.6,5.5,1e+16,3.162277660168379e+16,3.162277660168379e-08,2.8,5.2,4.999999999999999e+19,1e+21,154.94759891639998,1.732458682594418e+30,sim_0091,2025-09-23T16:24:30.340404
4.999999999999999e-08,3.9,5.8,1e+21,4.999999999999999e+19,2.1e-07,3.6,5.5,3.162277660168379e+16,1e+17,2.0000000000000004e-08,3.2,5.2,2.2360679774997897e+19,1e+21,100.81708984412501,1.101125904225705e+28,sim_0092,2025-09-23T16:24:30.547238
2.0000000000000004e-08,3.9,5.8,4.9999999999999993e+20,4.999999999999999e+19,2.7999999999999997e-07,3.6,5.5,1e+16,1e+17,4.999999999999999e-08,3.2,5.2,4.999999999999999e+19,4.9999999999999993e+20,107.03673262275001,7.49292736934036e+27,sim_0093,2025-09-23T16:24:30.707043
4.999999999999999e-08,4.0,6.0,4.9999999999999993e+20,2.2360679774997897e+19,2.1e-07,3.8,5.6,3.162277660168379e+16,1e+16,2.0000000000000004e-08,3.0,5.2,2.2360679774997897e+19,7.071067811865475e+20,157.837294134,4.3792360106370096e+30,sim_0094,2025-09-23T16:24:30.874715
4.999999999999999e-08,3.9,5.8,7.071067811865475e+20,2.2360679774997897e+19,2.7999999999999997e-07,3.6,5.5,3.162277660168379e+16,1e+16,4.999999999999999e-08,3.2,5.2,2.2360679774997897e+19,4.9999999999999993e+20,115.453413342,9.237539288070248e+27,sim_0095,2025-09-23T16:24:31.041331
3.162277660168379e-08,3.8,5.9,4.9999999999999993e+20,4.999999999999999e+19,3.5e-07,3.8,5.6,1e+17,1e+16,2.0000000000000004e-08,3.0,5.2,1e+19,1e+21,599.4968699799999,1.2298115491260279e+28,sim_0096,2025-09-23T16:24:31.206970
4.999999999999999e-08,3.8,5.8,1e+21,1e+19,2.7999999999999997e-07,3.7,5.5,3.162277660168379e+16,3.162277660168379e+16,4.999999999999999e-08,3.2,5.2,1e+19,7.071067811865475e+20,42.464042330750004,3.8187782051362925e+27,sim_0097,2025-09-23T16:24:31.363755
3.162277660168379e-08,3.8,5.8,4.9999999999999993e+20,2.2360679774997897e+19,2.1e-07,3.8,5.5,3.162277660168379e+16,3.162277660168379e+16,4.999999999999999e-08,3.0,5.2,2.2360679774997897e+19,7.071067811865475e+20,199.8261044052,1.7944354373822614e+30,sim_0098,2025-09-23T16:24:31.523590
3.162277660168379e-08,3.8,5.9,1e+21,4.999999999999999e+19,3.5e-07,3.7,5.5,3.162277660168379e+16,1e+17,4.999999999999999e-08,3.0,5.2,2.2360679774997897e+19,4.9999999999999993e+20,45.131275343999995,3.03214665519584e+27,sim_0099,2025-09-23T16:24:31.696629
3.162277660168379e-08,4.0,5.8,4.9999999999999993e+20,4.999999999999999e+19,2.7999999999999997e-07,3.7,5.4,1e+16,1e+17,2.0000000000000004e-08,3.2,5.2,2.2360679774997897e+19,7.071067811865475e+20,200.62816586704997,8.392378279746201e+29,sim_0100,2025-09-23T16:24:31.873338
4.999999999999999e-08,3.8,5.9,1e+21,4.999999999999999e+19,2.1e-07,3.6,5.5,1e+16,1e+17,3.162277660168379e-08,3.0,5.2,4.999999999999999e+19,4.9999999999999993e+20,9.3332697021,3.6937420820858465e+27,sim_0101,2025-09-23T16:24:32.030007
3.162277660168379e-08,3.9,5.8,1e+21,1e+19,3.5e-07,3.7,5.5,1e+17,3.162277660168379e+16,3.162277660168379e-08,3.2,5.2,4.999999999999999e+19,1e+21,122.61165378724999,7.333009222389249e+27,sim_0102,2025-09-23T16:24:32.198042
2.0000000000000004e-08,4.0,5.9,1e+21,2.2360679774997897e+19,3.5e-07,3.8,5.4,3.162277660168379e+16,3.162277660168379e+16,4.999999999999999e-08,2.8,5.2,2.2360679774997897e+19,7.071067811865475e+20,257.8553243076,2.6192083472537967e+31,sim_0103,2025-09-23T16:24:32.365389
3.162277660168379e-08,4.0,6.0,7.071067811865475e+20,1e+19,2.1e-07,3.7,5.6,3.162277660168379e+16,1e+16,3.162277660168379e-08,2.8,5.2,2.2360679774997897e+19,1e+21,145.4813446608,9.166302942856103e+29,sim_0104,2025-09-23T16:24:32.527892
2.0000000000000004e-08,3.8,6.0,4.9999999999999993e+20,4.999999999999999e+19,3.5e-07,3.6,5.4,1e+16,1e+17,4.999999999999999e-08,2.8,5.2,1e+19,1e+21,25.56895617575,2.6079746329379733e+27,sim_0105,2025-09-23T16:24:32.706080
4.999999999999999e-08,3.9,5.8,4.9999999999999993e+20,4.999999999999999e+19,3.5e-07,3.8,5.6,3.162277660168379e+16,1e+16,3.162277660168379e-08,3.2,5.2,4.999999999999999e+19,7.071067811865475e+20,281.57089638125,1.0252903936672602e+28,sim_0106,2025-09-23T16:24:32.871099
3.162277660168379e-08,4.0,6.0,4.9999999999999993e+20,1e+19,3.5e-07,3.8,5.6,1e+17,1e+16,4.999999999999999e-08,2.8,5.2,2.2360679774997897e+19,1e+21,159.079174392,4.191632109750808e+29,sim_0107,2025-09-23T16:24:33.038802
3.162277660168379e-08,3.8,6.0,1e+21,1e+19,2.1e-07,3.7,5.5,1e+17,3.162277660168379e+16,3.162277660168379e-08,2.8,5.2,2.2360679774997897e+19,1e+21,21.346231289375,4.490059128650035e+27,sim_0108,2025-09-23T16:24:33.203779
4.999999999999999e-08,3.8,5.8,1e+21,1e+19,2.1e-07,3.6,5.5,1e+16,3.162277660168379e+16,4.999999999999999e-08,2.8,5.2,4.999999999999999e+19,1e+21,9.223225983499999,3.7202498859734316e+27,sim_0109,2025-09-23T16:24:33.379509
2.0000000000000004e-08,3.9,6.0,7.071067811865475e+20,4.999999999999999e+19,3.5e-07,3.8,5.6,1e+16,1e+17,3.162277660168379e-08,3.0,5.2,1e+19,7.071067811865475e+20,324.3762155975,9.883221272533561e+27,sim_0110,2025-09-23T16:24:33.556158
3.162277660168379e-08,4.0,5.9,4.9999999999999993e+20,2.2360679774997897e+19,3.5e-07,3.7,5.4,1e+16,1e+16,4.999999999999999e-08,3.0,5.2,4.999999999999999e+19,7.071067811865475e+20,164.43997873094997,1.541113175279229e+31,sim_0111,2025-09-23T16:24:33.727706
2.0000000000000004e-08,3.8,5.9,1e+21,2.2360679774997897e+19,2.1e-07,3.8,5.6,3.162277660168379e+16,3.162277660168379e+16,4.999999999999999e-08,3.0,5.2,1e+19,7.071067811865475e+20,199.32609795599998,7.629010056338509e+31,sim_0112,2025-09-23T16:24:33.904992
4.999999999999999e-08,3.9,5.8,4.9999999999999993e+20,2.2360679774997897e+19,2.1e-07,3.8,5.6,3.162277660168379e+16,1e+16,2.0000000000000004e-08,2.8,5.2,1e+19,1e+21,409.430184,1.8270432514401116e+28,sim_0113,2025-09-23T16:24:34.056712
4.999999999999999e-08,4.0,6.0,4.9999999999999993e+20,1e+19,2.7999999999999997e-07,3.8,5.4,1e+16,1e+16,4.999999999999999e-08,2.8,5.2,1e+19,4.9999999999999993e+20,188.16935364305,4.557004087033768e+31,sim_0114,2025-09-23T16:24:34.207522
4.999999999999999e-08,3.9,5.8,4.9999999999999993e+20,2.2360679774997897e+19,3.5e-07,3.6,5.5,1e+16,1e+16,4.999999999999999e-08,3.2,5.2,1e+19,4.9999999999999993e+20,115.95424634475,7.697687464942308e+27,sim_0115,2025-09-23T16:24:34.365977
